,text,source
525,Have have a small charge on my account from someone I purchased with but I'm not sure what it relates to.,BANKING77
526,"I have a strange transaction for £1 on my statement, what is that?",BANKING77
527,I have been charged a pound for something that appears on my statement,BANKING77
528,Where did this extra €1 fee on my statement come from?,BANKING77
529,Is there a reason why there is an extra £1 charge on my account?,BANKING77
530,Can you tell me what this fee is on my statement?,BANKING77
531,Why has another fee been placed on my statement?,BANKING77
532,There has been a charge pending on my account statement that I can't figue out it's for a dollar.,BANKING77
533,Why is there an extra charge on my statement.,BANKING77
534,"Hey, I got charged extra for some reason when I purchased an app. Is this a hidden fee or something? I don't think it's very cool.",BANKING77
535,I see a $1 charge in a transaction.,BANKING77
536,I had to pay a pound more than I anticipated!,BANKING77
537,There is a €1 extra fee in my statement,BANKING77
538,My statement contained a one pound extra fee,BANKING77
539,I checked my account today and saw that I was charged an extra pound that I did not spend.,BANKING77
540,What is the extra €1 on my statement for?,BANKING77
541,I see I was charged $1 for a transaction.,BANKING77
542,$1 charge in transaction.,BANKING77
543,"I just looked at my app and it seems I was charged extra, why is that?",BANKING77
544,Why is there an extra pound charge that is pending?,BANKING77
545,I was wrongfully charged one pound.,BANKING77
546,Why is there an extra fee charged?,BANKING77
547,"I just checked my statement and saw a $1 charge, why is it there?",BANKING77
548,There is an odd 1£ charge that appears as pending on my statement. What's the reason for that? I haven't purchased anything for a pound.,BANKING77
549,Why have I been charged an extra pound?,BANKING77
550,Why do I see an extra €1 charge on my statement?,BANKING77
551,Is the 1 pound charge I can see an error or an incorrect entry?,BANKING77
552,Why did I get a $1 extra fee on the statement?,BANKING77
553,Why was I charged $1 in a transaction?,BANKING77
554,why is there a service fee on my statement?,BANKING77
555,"My statement shows a 1£ purchase pending. I do not remember making this purchase, please let me know what this is about.",BANKING77
556,I am seeing and extra 1$ charged to my account and wanted to know about it.,BANKING77
557,Why did you charge me extra?,BANKING77
558,An extra pound was charged!,BANKING77
559,I got billed an extra pound!,BANKING77
560,Why do I see an extra fee on my statement?,BANKING77
561,"There must have been a mistake, why was I charged an extra pound?",BANKING77
562,"When I look at my statement there is an extra fee, that is for what?",BANKING77
563,"I looked at my statement, and there is a charge for 1£ that I don't recognize.  Why is it on there?",BANKING77
564,I got a €1 extra fee in my statement,BANKING77
565,What is the extra fee on my statement?,BANKING77
566,Why have I been charged an extra £1?,BANKING77
567,"In my statement, I got a €1 extra fee.",BANKING77
568,Why is there a charge for $1 on my account?,BANKING77
569,"On my statement, there is a strange 1£ charge that appears as pending. What's causing that? I haven't purchased anything that's just a pound.",BANKING77
570,I see a charge of 1L I do not recognize on my statement,BANKING77
571,I was overcharged one extra pound!,BANKING77
572,I noticed an extra pound charge?,BANKING77
573,I have been charged an extra pound!,BANKING77
574,Why does my statement show a $1 charge on my account?,BANKING77
575,Why has my card been charged an extra pound?,BANKING77
576,Why does my statement have an extra fee?,BANKING77
577,There is a  €1 fee on my account I didn't authorize,BANKING77
578,I was made to pay an additional pound!,BANKING77
579,I was charged an extra pound for no reason. Why is that?,BANKING77
580,When did I get a $1 extra fee on my statement?,BANKING77
581,I was charged an extra dollar on my account and would like to know the reason.,BANKING77
582,What is this extra €1 fee about?,BANKING77
583,I had a dollar charged to my account that's still pending and wanted to know what the charge is for?,BANKING77
584,I was charged extra or a hidden fee when I purchased something from you. What's the deal? I didn't authorize that charge.,BANKING77
585,What am I being charged an extra pound when I haven't bought something worth that much?,BANKING77
586,why was i charged a small amount,BANKING77
587,Do you also have this extra fee on your statement?,BANKING77
588,Why did I get charged one pound seemingly randomly?,BANKING77
589,Why was I charged an extra pound?,BANKING77
590,I am being charged a pound out of nowhere. What is this?,BANKING77
591,A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount,BANKING77
592,Why did you guys charge me an extra €1?,BANKING77
593,Why was I charged more than I should have been?,BANKING77
594,What is the fee on my statement for?,BANKING77
595,"Hello, there seems to be a billing mistake associated with my account.  My app was charged $1 more than it should have.  Could you please explain why this may have happened?",BANKING77
596,Why is there a pending hold on one pound on my statement?,BANKING77
597,I need some help figuring out what this strange payment is on my account. It's stays pending and won't go away.,BANKING77
598,There is a 1£ charge that appears as pending on my statement. What is that? I haven't purchased anything for a pound there.,BANKING77
599,Why did a transaction I made charge me $1?,BANKING77
600,"There seems to be an additional charge of £1 on my statement, what is the reason for this?",BANKING77
601,I still have not received an answer as to why I was charged $1.00 in a transaction?,BANKING77
602,Why does my statement show an extra fee?,BANKING77
603,"There's an extra fee on my statement, why is that?",BANKING77
604,There is some odd 1£ charge that appears as pending on my statement. What's that about? Pretty sure I haven't purchased anything for a pound there.,BANKING77
605,There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?,BANKING77
606,Can you tell me about why the account I have was charged an extra 1$,BANKING77
607,why does my statement contain an extra fee?,BANKING77
608,Can you tell me why I was charged $1 for a transaction?,BANKING77
609,Why is there an extra €1 fee in my statement?,BANKING77
610,"There is an extra charge on my account I didn't authorise, it's just £1, what is it?",BANKING77
611,What is the dollar that I have pending on my statement there?,BANKING77
612,"I see an extra $1  charge on my statement, why is this?",BANKING77
613,Can you please explain to me why there is an extra €1 fee in my statement?,BANKING77
614,"There is an unexplained $1 charge on my statement, can you please explain this to me?",BANKING77
615,How can I find out about an extra fee on my statement?,BANKING77
616,"Hello, I see that I have been charged an extra $1 on my app.  Could you please provide me with a reason for this charge?",BANKING77
617,"In my statement, there was an extra €1 fee",BANKING77
618,Is there a reason there's an extra fee on my statement?,BANKING77
619,What is this extra fee on my statement.,BANKING77
620,What does the €1 fee mean?,BANKING77
621,"There's a €1 fee on my statement, why?",BANKING77
622,Why was I charged an additional $1?,BANKING77
623,I checked my statement and am being charged one pound. Where did this charge come from?,BANKING77
624,I do not know why I was charged for the $1 transaction.,BANKING77
625,I wanted to know about a pending dollar that is on my statement.,BANKING77
626,"I'm pretty frustrated about a pound charge that keeps  showing up in my account statement. It's listed in the app as ""pending"", it never changes, and now I'm thinking someone's hacked my account!",BANKING77
627,How come there is a $1 extra charge on my statement?,BANKING77
628,I was charged an extra pound.,BANKING77
629,There is a charge for an additional pound.,BANKING77
